nombre,cantidad,unidad_medida,stock_minimo
TRIMAS MASILLA PLAST. TRAD X 04,1000,unidad,1
CLAVOS PUNTA PARIS 2 1/2,1000,unidad,1
"3028 05 VALV ESF. PT BRONCE CROMADO PTFE 3/4""",1000,unidad,1
"3028 09 VALV. ESF. BRONCE PASO TOTAL 2""",1000,unidad,1
"3028 10 VALV. ESF. BRONCE PASO TOTAL 2 1/2""",1000,unidad,1
"3302 05 FILTRO ""Y"" BCE/INOX BSP 3/4""",1000,unidad,1
"CODO GALV. 1"" 90 HH LATYN",1000,unidad,1
"CODO GALV. 3"" 90º MH DEMA",1000,unidad,1
"NIPLE GALV. 1"" X 15CM",1000,unidad,1
"NIPLE GALV. 1"" X 20CM",1000,unidad,1
NIPLE GALV. 2 1/2 X 25CM,1000,unidad,1
BUJE RED GALV. 3/4 X 1/2 LATYN,1000,unidad,1
TEFLON 3/4 X 10 MTS PETROLERO,1000,unidad,1
KG PASTA VT1 P/PULIR COBRE BRONCE ALUMINIO,1000,unidad,1
"CODO 42,2 X 2 AISI 304",1000,unidad,1
MEDIO NIPLE 1 AISI 304,1000,unidad,1
"CAÑO 42,2 X 2 X 500 AISI 304",1000,unidad,1
"3014 06 VALV. ESF. INOX. PASO TOTAL 2PZAS 1""",1000,unidad,1
TEE 1 1/2 GLAVANIZADA,1000,unidad,1
BURLETE ESPONJA 8 X 80 MM,1000,unidad,1
BURLETE ESPONJA 15 X 30 MM,1000,unidad,1
ALBAMIX(5353610) 4570111 POLIUR BLANCO A X4L,1000,unidad,1
ALBAMIX(5188812) 4590013 CONV P/FDO 2K X1,1000,unidad,1
ALBAMIX 4570100 ESM PU ACRI NEGRO A X4L,1000,unidad,1
ALBAMIX 4570100 ESM PU ACRI BERMELLON A X4L,1000,unidad,1
ALBAMIX 4570100 ESM PU ACRI GRIS CHASIS A X4L,1000,unidad,1
ALBAMIX 4570100 ESM PU ACRI GRIS SCANIA OSC A X4L,1000,unidad,1
ALBAMIX(5353609) 4585007 FDO EPO ANTC W 4L,1000,unidad,1
ALBAMIX (5353672) 4590020 CONV FDO EPOX800,1000,unidad,1
DIPROEL DILUY POLIURETANO X 200L,1000,unidad,1
LAC KG. CHAPA 3.20 X 1245 X 3000 SEMILLA MATERIAL PROCESADO,1000,unidad,1
RETEN 5432 LX DBH,1000,unidad,1
BARRERO CAMION UNIV.LISO C/REF ESP. 62 X 74,1000,unidad,1
ABRAZADORA TIPO AMERICANA 90/105 ART3009,1000,unidad,1
PANTALON OMBU.AZULINO.BEIGE.BLANCO. 38/60,1000,unidad,1
DIFERENCIA BARREROS X GOMA PLANCHA,1000,unidad,1
CORREA EVER WEAR A-080,1000,unidad,1
"PISO PVC VINILICO GRIS/BORDO/AZUL COLONAL ANCHO 1,40 (RDAS)",1000,unidad,1
ART. 1230 FUELLE P/CAMBIO DODGE PICK-UP,1000,unidad,1
"BOMBA D.M.C EN Hº Fº CON ENGRANAJES CEMENTADOS 3"" EJE LARGO CON CAJA Y RULEMAN",1000,unidad,1
REFLECTOR LED 100W ALIC,1000,unidad,1
LAMPARA LED 14W ALIC,1000,unidad,1
BOLSA DE PRECINTOSSYBYD ALT3 NEGROS,1000,unidad,1
BASE KALOP 2X16 +N,1000,unidad,1
"JUEGO DE NIVEL Ø 1/2""",1000,unidad,1
"TUBO DE VIDRIO Ø 5/8""",1000,unidad,1
"C.R.LARGO 90º SCH 40 3""",1000,unidad,1
CONECTOR RECTO DAYSA,1000,unidad,1
CAÑO CORRUGADO DE 1/2,1000,unidad,1
GANCHO ALUMINIO Nº 41,1000,unidad,1
PANTALLA ALUMINIO DIAM. 40,1000,unidad,1
FICHA HEMBRA EXULT SALIDA LATERAL,1000,unidad,1
CINTA BLANCA 3M,1000,unidad,1
"MANG OIL ASPIR 1"" X 2.5 MT",1000,unidad,1
MTS. CABLE 1X35MM,1000,unidad,1
ROLLOS DE CINTA AISLADORA 20MTS TEMFLEX,1000,unidad,1
LAMPARA LED 12W FRIAS ALIC,1000,unidad,1
FICHA EXULT 2X10+N,1000,unidad,1
BOLSA DE PRECINTOS SYBYD ALT.4 NEGROS,1000,unidad,1
TERMINAL COBRE 35MM,1000,unidad,1
SEGURIDAD PARA MUROS PINCHE X MTSATORNILLAR,1000,unidad,1
CAÑO 60.3 X 2 AISI 304,1000,unidad,1
BARRA DE FUND. GRIS. CC Ø80X55MM CORTE,1000,unidad,1
ESPARRAGOS 5/8 X 420 C/ TUERCA,1000,unidad,1
"PR00013J00 CONJUNTO PERNO REY 2"" JOST",1000,unidad,1
BALANCIN MH 75 X 110 P/ MANOTA FUNDICION,1000,unidad,1
"PERNO TENSOR 1""X 140",1000,unidad,1
BUJE TENSOR MH 1 X 78,1000,unidad,1
"TUERCA AUTOFRENANTE 1"" SAE/UNF 14-PASO PINO",1000,unidad,1
BUJE BALANCIN MH 86 CORTO,1000,unidad,1
"8.25 X 22,5 10 AG PHASE IV",1000,unidad,1
BOMBA DE VACIO MODELO S-90. MARCA REGISTRADA MINYMASPRES,1000,unidad,1
MPSU0042 PLAQUETA SUPERIOR ELASTICO 75MM DE FUNDICION (MEDIA CAÑA) ALT NAC,1000,unidad,1
TERE0007 TENSOR MH REGULABLE 400-450 MM ALT NAC,1000,unidad,1
REGATON CUADRADO 50X50,1000,unidad,1
RUEDA GIRATORIA C/FRENO 50 MM 168/4,1000,unidad,1
RUEDA GIRATORIA 50MM. ART.168,1000,unidad,1
VIDRIOS 11,1000,unidad,1
DCOFQP T1890 L600 AB0º KITABS RAUT,1000,unidad,1
DCOFQP T1890 L520 CSTD KITABS - RAUT,1000,unidad,1
ACEITE TRASMISION,1000,unidad,1
TF MB G221 NEUM.MULT. C/PL,1000,unidad,1
EJE PROLONGADOR MB G221 C/PLAC ( 211MM ),1000,unidad,1
ADAPTADOR JIC X NPT 1 5/16 X 3/4,1000,unidad,1
BOLSA CEMENTO 50KG AVELLANEDA,1000,unidad,1
VAR INTERRUPTOR TOMA,1000,unidad,1
"DS. PLANOS OXIDO P/SENSITIVA SECUR 350X3,2X25",1000,unidad,1
"3028 11 VALV. ESF BRONCE PASO TOTAL 3""",1000,unidad,1
"3028 04 VALV. ESF. PT BRONCE CROMADO PRFE 1/2""",1000,unidad,1
UPN X 6 MTS. 80,1000,unidad,1
IPN X 6 MTS. 80,1000,unidad,1
BULON C/REDONDA C/C SIN TUERCA 8X38,1000,unidad,1
BULON C/REDONDA C/C SINTUERCA 12X63,1000,unidad,1
TUERCA AUTOFRENANTE 1/2 12 WITH,1000,unidad,1
"CODO GALV. 2"" 90º MH LATYN",1000,unidad,1
"DISCOPARADESBASTESECUREXTRA178X7,0X22-A30Q-BFX",1000,unidad,1
MGW 50 MB FTTH,1000,unidad,1
CORREA EVER WEAR B - 064,1000,unidad,1
CORREA EVER WEAR B - 044,1000,unidad,1
PANTALON OMBU AZULINO BEIGE BLANCO 36/60,1000,unidad,1
"CAMPANA DE FRENO 8"" AGUJ RANDON 765/6 3139A1",1000,unidad,1
BALANCIN DE CHAPA PARA ELASTICO DE 75MM C/B 7975,1000,unidad,1
DCOFQP T1890 L600 AB0° KITABS RAUT,1000,unidad,1
DCOFQP T1890 L520 CSTF KITABS - RAUT,1000,unidad,1
ACT SOPORTE DE GOMA DE,1000,unidad,1
AX SOPORTE GOMA,1000,unidad,1
650A,1000,unidad,1
650R,1000,unidad,1
650V,1000,unidad,1
650C,1000,unidad,1
103,1000,unidad,1
850R,1000,unidad,1
"DS PLANOS OXIDO P/SEMSITIVA SECUR 350X3,2X25",1000,unidad,1
"VALV ESF BRONCE PASO TOTAL 4""",1000,unidad,1
"VALV ESF PT BRONCE CROMADO PTFE 1/2""",1000,unidad,1
BULON C/REDONDA C/C TUERCA 8X38,1000,unidad,1
"CODO GALV 2"" 90 MF LATYN",1000,unidad,1
"CODO GALC 3"" 90° MH DEMA",1000,unidad,1
S.W BARNIZ ALT SOLIDO 8937 X 05,1000,unidad,1
S.W ENDURECEDOR RAPIDO 066 X 0.834,1000,unidad,1
LAMPARA 12W FRIAS ALIC,1000,unidad,1
ROLLO DE CINTA AISLADORA 20MTS TEMFLEX,1000,unidad,1
PORTALAMPARA C/CHICOTE,1000,unidad,1
FICHA HEMBRA 10AMP P/CH RICHI,1000,unidad,1
FICHA MACHO 10AMP P/CH RICHI,1000,unidad,1
"DISCO PARA DEBASTESE CUREXTRA 178X7 , 0X22 -A30Q-BFX",1000,unidad,1
FLAP STANDARD 28N115ZA-80,1000,unidad,1
TAPON GALV 1/2 M LATYN,1000,unidad,1
CORREAS POLI V 5 PK 960,1000,unidad,1
KIT LEVANTA EJES 2° EJE,1000,unidad,1
ACOPLE CAÑO = 8X6 Y ROSCA=1/4,1000,unidad,1
"ACOPLE CAÑO = 8X6 Y ROSCA=12X 1,5",1000,unidad,1
"UNION TODO ROSCA 12X1,5",1000,unidad,1
CABLE RULO ISO 7638 15PINS,1000,unidad,1
FICHA 15 PINES HEMBRA,1000,unidad,1
KIT 4S3M T-ABS SR 1+2 EJES,1000,unidad,1
VALVULA 2/2 VIAS BLOQUE 3° EJE,1000,unidad,1
SENSOR ABS 90° 1MT + CLIP,1000,unidad,1
VAVL ESTACIONAMIENTO AE4311,1000,unidad,1
PULMON DELANTERO 30¨,1000,unidad,1
TUBO POLIAMIDA MULTICAPA 12X9,1000,unidad,1
LAMPRA LED 50W IDOLER,1000,unidad,1
FOTOCONTROL ELECTRONICO VC VCF-03E,1000,unidad,1
SIRENA DE RETROCESO CON ENTRADA,1000,unidad,1
REFLECTOR LED 100W JEG,1000,unidad,1
BRIKOL IMPERMEABILIZANTE AL AGUA X O4,1000,unidad,1
"MALLA 15X15 H 4,2 DE 2X5M",1000,unidad,1
UCP 208 TROPOL,1000,unidad,1
ALAMBRE GALVANIZADO N°14 X KG,1000,unidad,1
BOLSAS DE CEMENTO DE ALBANILERIA 40KG,1000,unidad,1
ALAMBRE DE FARDO/ POR KG,1000,unidad,1
MANOTA CENTRAL CHAPA MONT M160 1061,1000,unidad,1
PERNO BAL 150MM CON TUERCA ALTA MONT,1000,unidad,1
TETON REPARACION TENSOR 7/8 ESP 9MM,1000,unidad,1
"TETON REPARACION TENSOR 1"" ESP 9MM",1000,unidad,1
BUJE TENSOR 7/8 X 47 X 78 MM MONT 2005 302116,1000,unidad,1
BOTA NEGRA PVC N° 38/46 LN,1000,unidad,1
BOTA NAUTICA C/CUELLO AMAR /AZUL 39/44 960,1000,unidad,1
HIDROCARB C 8X13,1000,unidad,1
CUERDA _04.00 MM GOMA SINTETICA,1000,unidad,1
CORREA EVER WEAR B-50,1000,unidad,1
PV-14 BAUL GRANDE C/PESTAÑA,1000,unidad,1
PROT AUDITIVO QUANTUN C7/CORDEL (LIBUS),1000,unidad,1
HOJA AL AGUA WA70 320,1000,unidad,1
"PULMON DELANTERO 30""",1000,unidad,1
SPRING 30/30 250MM,1000,unidad,1
BURLETE ESPONJA 6X30MM,1000,unidad,1
BURLETE ESPONJA 15X30MM,1000,unidad,1
